128	128
0.0559211	0.305389	0.115183	0.00773196	0.697531	0.405836	0.11039	0.298701	0.356209	0.488889	0.765766	0.862928	0.765244	0.0483871	0.0424837	1	0.883929	0.88253	0.298077	0.0694444	0.254839	0.959502	0.779412	0	0.205128	0.619597	0.936364	0.778947	0.532258	0.631922	0.653731	0.445623	0.369906	0.697297	0.751534	0.687307	0.705882	0.638298	0.739264	0.748322	0.801932	0.559871	0.358757	0.469512	0.620991	0.728665	0.883382	0.92515	0.745283	0.531915	0.644444	0.838202	0.87963	0.775568	0.773885	0.832474	0.734195	0.802395	0.362538	0.567647	0.657224	0.833795	0.553191	0.4375	0.616667	0.823045	0.525641	0	0.230263	0.844237	0.929878	0.59116	0.431138	0.825843	0.872845	0.954545	0.961111	0.926509	0.794574	0.852041	0.630372	0.156069	0.370588	0.853107	0.591667	0.842767	0.780193	0.876471	0.963068	0.733138	0.958599	0.91954	0.681818	0.439024	0.698171	0.402597	0.203101	0.386885	0.125	0.477564	0.791075	0.566265	0.286982	0.642643	0.820359	0.839335	0.785553	0.196825	0.13871	0.228571	0.0305556	0.132039	0.00810811	0.0921053	0.430876	0.122257	0.0136612	0.380952	0.903955	0.572785	0.527778	0.393082	0.441358	0.52443	0	0.223602	0.166124	0.122581	
0.0845987	0	0.182421	0	0.558824	0.829832	0.70339	0.703927	0.570552	0.546828	0.849246	0.790123	0.423567	0	0.0385542	0.472303	0.852665	0.706013	0.207634	0.304033	0.274441	0.629518	0.0536131	0.236439	0.193146	0.61039	0.777143	0.962766	0.843407	0.524116	0.583333	0.34891	0.421725	0.584375	0.530351	0.493827	0.514793	0.469697	1	0.817829	0.655488	0.70155	0.58011	0.352601	0.526646	0.514881	0.935802	0.94429	0.77673	0.694864	0.805389	0.925234	0.560976	0.716981	0.820433	0.478528	0.555195	0.470395	0.427632	0.742331	0.743034	0.427711	0.159236	0.597403	0.870253	0.902235	0.204473	0.0689655	0.0865385	0.871257	0.88125	0.771341	0.453416	0.597015	0.953216	0.710594	0.699267	0.924581	0.810379	0.786585	0.820408	0.293142	0.372283	0.777778	0.806548	0.729508	0.7866	0.882514	0.765432	0.651282	1	0.978056	0.705714	0.665653	0.750351	0.0297619	0.187809	0.27492	0.113131	0.101307	0.275184	0.342857	0.675159	0.661491	0.683544	0.884434	0.746951	0.166667	0.318471	0.545946	0.0559441	0.0379747	0.0492228	0.0630841	0.27476	0.447531	0.225806	0.439252	0.884273	0.352436	0.641447	0.180645	0.703593	0.538235	0.396624	0.365385	0.0849673	0.438119	
0.432515	0.190323	0.179229	0.0540541	0.234568	0.884146	0.635484	0.460606	0.591667	0.778846	0.818777	0.292835	0.028125	0.0461165	0.360313	0.737533	0.15655	0.503817	0.202454	0.181513	0.208909	0.346479	0.169118	0.221733	0.101587	0.79697	0.687117	0.778788	0.993865	0.687097	0.738739	0.366667	0.363914	0.406728	0.571865	0.839729	0.952802	0.725948	1	0.710784	0.671941	0.594096	0.832298	0.419689	0.307453	0.18125	0.820359	0.970395	0.640227	1	0.823789	0.776	0.594937	0.697885	0.823045	0.601911	0.323529	0.570968	0.776074	0.877315	0.930514	0.350932	0.12426	0.716981	0.874608	0.511111	0.35061	0	0.0373563	0.503067	0.908824	0.732733	0.424242	0.475	0.869779	0.78655	0.730226	0.839623	0.920635	0.824841	0.856132	0.671779	0.576923	0.465686	0.591146	0.804348	0.83815	0.845411	0.518987	0.693046	0.942857	0.708411	0.642527	0.68323	0.73913	0.106742	0.283828	0.116803	0.125249	0	0.0353982	0.384146	0.739264	0.72956	0.767094	0.816327	0.791925	0.306785	0.145161	0.235988	0	0	0	0.146026	0.342679	0.463158	0.171429	0.591667	0.774096	0.527157	0.483871	0.157556	0.930636	0.677215	0.560345	0.522167	0	0.0590164	
0.57377	0	0.178268	0.246835	0.810458	0.579634	0.0811688	0	0.332335	0.56875	0.810888	0.44	0.0351438	0.0746606	0.520631	0.682927	0.181081	0.522792	0.079646	0.248357	0.0102302	0.425	0.678571	0.293729	0.0335366	0.575758	0.373377	0.285266	0.607527	0.474926	0.516447	0.50303	0.420118	0.51506	0.548851	0.830247	0.848485	0.695035	1	0.568807	0.957187	0.8125	0.406332	0.465241	0.420732	0.504902	0.710366	0.861635	0.575843	0.848485	0.75	1	0.685649	0.663818	0.78869	0.367164	0.243506	0.464832	0.469565	0.89172	0.628242	0.422156	0.308642	0.708589	0.72549	0.417683	0.207792	0.115385	0.12459	0.705015	0.523511	0.690625	0.970674	0.414986	0.888095	0.866667	0.903646	0.511765	0.308157	0.561129	0.941718	0.84879	0.463492	0.271144	0.0563003	0.589623	0.889175	0.822404	0.593548	0.271462	0.740838	0.585185	0.67666	0.282051	0.408805	0.421875	0.117486	0.121795	0	0.171577	0.112805	0.61875	0.663043	0.921687	0.741117	1	0.519174	0.0726744	0.0295858	0.593567	0.0641026	0.0810811	0	0.151685	0.371795	0.720365	0.399371	0.470109	0.557576	0.292835	0.0186335	0.520376	0.884434	0.82622	0.0423453	0.686076	0.374194	0.679245	
0.357143	0.227338	0	0.711246	1	0.749235	0.304985	0.199461	0.424342	0.535604	0.82439	0.678125	0.0626959	0.0416667	0.0959488	0	0.0809061	0.525836	0.148624	0.132039	0.489297	1	0.604502	0.266304	0	0.85443	0.421384	0.197183	0.593548	0.545455	0.606452	0.497093	0.409836	0.43125	0.622356	0.850299	0.546569	0.900463	1	0.776042	1	0.87013	0.434375	0.564767	0.503165	0.359873	0.899408	0.767296	0.487952	0.678261	0.749245	0.484375	0.445525	0.52568	0.861446	0.472492	0.323625	0.5	0.377049	0.809668	0.856716	0.529762	0.386503	0.721519	0.834891	0.453704	0.0917722	0.0145349	0.299342	0.467692	0.865815	0.845395	0.928389	0.856322	0.916268	0.827935	0.901685	0.5	0.184615	0.329513	0.686022	0.902778	0.536657	0.149068	0.40566	0.856079	0.923434	0.870892	0.767296	0.833747	0.646552	0.648936	0.428571	0.1	0.276543	0.0414013	0	0.0773994	0.0429448	0.112426	0.27707	0.804348	0.61039	0.684564	0.705357	0.497093	0.482866	0.123077	0.671727	0.502994	0.535484	0.0539906	0.22623	0.174194	0.172308	0.771605	0.686275	0.405229	0.4081	0.5	0.643678	0.830128	0.567398	0.74375	0.214286	0.801749	0.459547	0.507895	
0.646377	0.236589	0.0942184	0.275542	0.720238	0.879093	0.382488	0.809816	0.493075	0.453704	0.485795	0.145015	0.0744337	0.0137741	0	0.24	0.548896	0.290795	0	0.289216	0.349462	0.840841	0.397674	0.882353	0.346386	0.481967	0.690184	0.268012	0	0.103704	0.51682	0.553191	0.430723	0.428115	0.498433	0.957317	0.914894	0.959239	0.984375	0.824841	1	0.50838	0.661972	0.720307	0.730263	0.396226	0.671827	0.757485	0.744048	0.906452	0.553812	0.770781	0.371882	0.395425	0.790816	0.455738	0.466867	0.568966	0.310127	0.647975	0.922849	0.263492	0.259016	0.911846	0.569444	0.84375	0.356688	0.0720461	0.506329	0.664671	0.719136	0.921196	0.810398	0.52443	0.919786	0.796029	1	0.724206	0.568063	0.932468	0.714765	0.866812	0.689119	0.8125	0.661808	0.883929	0.957792	0.960894	0.795181	0.664163	0.873096	0.787466	0.269737	0.268293	0.319079	0.0816777	0.206202	0.035	0.0907127	0	0.306306	0.614035	0.473846	0.89951	0.875354	0.475	0.211656	0.1	0.389299	0.24581	0.944615	0.433333	0.664688	0.677019	0.0825688	0.678571	0.853723	0.694864	0.72293	0.397436	0.731463	0.861111	0.551613	0.759494	0.912568	0.8825	0.856707	0.442529	
0.47006	0.289474	0.129159	0.22576	0.0923077	0.759259	0.567901	0.643875	0.83871	0.799076	0.00653595	0.158559	0.0777778	0.0744337	0.182692	0.411576	0.428994	0.224026	0.141956	0.230769	0	0.136628	0.455738	0.907543	0.733129	0.584302	0.805447	0.362857	0.205288	0.254215	0.0612813	0.519774	0.356037	0.498462	0.716981	0.952113	1	1	0.839506	0.557576	0.55615	0.465789	0.365617	0.738602	0.573574	0.355346	0.44795	0.707547	0.762195	0.436482	0.613293	0.736915	0.623955	0.429395	0.520767	0.374656	0.404908	0.548589	0.169872	0	0.0457516	0.057508	0.700617	0.85755	0.655462	0.515723	0.36478	0.432749	0.379947	0.670487	0.945619	0.841897	0.521212	0.22449	0.975741	0.842105	0.793201	0.739837	0.704192	0.846626	0.244156	0.55287	0.657143	0.145631	0.417763	0.663	0.876168	0.88	0.779661	0.775656	0.637427	0.562874	0.038674	0.0340557	0.165192	0.0410256	0.205288	0.190323	0.212963	0.0264706	0.14658	0.650327	0.795732	0.893805	0.815068	0.363077	0.35503	0.025974	0.05	0.340557	0.907781	0.629179	0.496711	0.525223	0.240469	0.372727	0.325733	0.676101	0.98615	0.681293	0.27707	0.742138	0.852601	0.486239	0.680723	0.841026	0.866505	0.759259	
0.33758	0.122288	0.235704	0.141777	0.428115	0.864706	0.667553	0.829268	0.20944	0.280255	0	0.178151	0	0.0584416	0.0209974	0.0552147	0.0782123	0.0139665	0.236686	0.428205	0.0178042	0.029703	0.119497	0.773994	0.60767	0.615804	0.508242	0.480769	0.188333	0.226037	0	0.388889	0.340984	0.641694	0.933735	0.846386	0.866667	0.75	0.934579	0.438596	0.375776	0.694444	0.838509	0.507937	0.648968	0.538922	0.404321	0.484568	0.167192	0.31831	0.802985	0.817204	0.825123	0.571802	0.407855	0.228659	0.209375	0.278846	0.0758427	0.137931	0.319079	0.115132	0.858434	0.905363	0.848564	0.286652	0.199396	0.478754	0.724324	0.637143	0.712025	0.913793	0.886628	0.130719	0.711538	0.760736	0.250784	0.261224	0.802469	0.553846	0.0643678	0.137996	0.0276382	0.0289855	0.678977	0.778598	0.926966	0.798828	0.835694	0.732558	0.736364	0.503012	0.659763	0.298851	0.0276074	0	0.127219	0.199367	0.151613	0.136508	0.0584416	0.396104	0.782209	0.880886	0.740741	0.24058	0.313665	0.394872	0.282723	0.187097	0.202492	0.0423453	0.0825688	0.875	0.663492	0.317308	0.588997	0.312676	0.438596	0.905473	0.542056	0.72327	0.859756	0.492013	0.553746	0.95873	0.836158	0.454006	
0.498471	0.217968	0.222061	0	0.680982	0.80625	0.795732	0.134375	0.267081	0.0935484	0.0532544	0.19063	0	0.0289389	0.0782998	0.169811	0.0364964	0	0.234528	0.426471	0.00323625	0.211538	0.243976	0.409357	0.549521	0.658892	0.429577	0.387719	0.149723	0.188618	0.463816	0.582555	0.513353	0.732484	0.984177	0.843558	0.818471	0.804577	0.939024	0.5	0.206061	0.667722	0.881459	0.45977	0.74269	0.953271	0.512262	0.48773	0.14791	0.243697	0.797015	0.874384	0.562682	0.976048	0.796143	0.389333	0.272727	0.621693	0.498462	0.852201	0.503012	0.559105	0.862275	0.652695	0.425926	0.564815	0.718157	0.604712	0.751515	0.368254	0	0.741742	0.809375	0.865815	1	0.79878	0.0698925	0.470395	0.916268	0.507692	0.140417	0.206202	0.042735	0.289308	0.689498	0.732523	0.928177	0.811151	0.808463	0.801676	0.941828	0.868571	0.561905	0.0972644	0	0	0.285246	0.272152	0.0588235	0.112903	0.120635	0.274194	0.783862	0.884892	0.806962	0.357798	0.205195	0.530159	0.268293	0	0.307018	0.0741935	0.0841121	0.845455	0.867117	0.472131	0.590476	0.69969	0.289474	0.613707	0.72434	0.405844	0.559271	0.570968	0.612698	0.286154	0.601208	0.941011	
0.292208	0.0660592	0.10452	0.111475	0.0265957	0.246875	0.28481	0	0.28479	0.025	0	0.171577	0.0305556	0.1875	0.108974	0.482972	0.39185	0.0584416	0	0.44375	0.335404	0.479167	0.311688	0.253247	0.461783	0.610272	0.349462	0.123529	0	0.153631	0.481366	0.779141	0.655488	0.976261	0.971963	0.843077	0.774854	0.940341	0.986034	0.772152	0.514205	0.705128	0.888554	0.508475	0.641457	0.943284	0.879888	0.831288	0.74375	0.712121	0.403785	0.573298	0.255682	0.30719	0.656442	0.442197	0.158879	0.634503	0.692547	0.512121	0.701863	0.859079	0.670968	0.464744	0.116129	0.193353	0.9	0.803279	0.360502	0.0204604	0.159858	0.201299	0.776074	0.840764	0.659824	0.741279	0.512048	0.523077	1	0.924837	0	0.321195	0.104839	0.462766	0.905028	0.745192	0.900524	0.754801	0.810888	0.853583	0.97319	0.638365	0.383234	0.2	0	0	0.292035	0.230303	0	0.5	0.362179	0.450658	0.807339	0.961877	0.78869	0.525223	0.760067	0.545455	0.135484	0	0.32622	0.880503	0.509138	0.704348	0.818991	0.571429	0.432927	0.800587	0.868421	0.705128	0.537267	0.47929	0.357827	0.168142	0.752381	0.489426	0.840116	0.60625	
0.309735	0.0567823	0.480392	0.146497	0.252358	0	0.291139	0.574194	0.439759	0.0432692	0.129594	0.10766	0.0753769	0.0974026	0.00308642	0.108626	0.496875	0.242902	0.189873	0.219048	0.331565	0.420712	0.429825	0.0584795	0.663551	0.182663	0.0716612	0.472492	0.953216	0.834395	0.466258	0.769022	0.967456	0.897098	0.719512	0.910714	0.946429	0.786127	0.858407	0.846473	0.938619	0.826693	0.649186	0.852601	0.617647	0.461059	0.75	0.632399	0.649547	0.778426	0.684848	0.212617	0.0419948	0.192869	0.260924	0.297782	0.23796	0.347962	0.548896	0.229814	0.515823	0.965616	0.650155	0.538462	0.688073	0.351097	0.255385	0.22063	0.66967	0.325077	0	0.442661	0.438326	0.513514	0.443452	0.319475	0.703264	0.717718	0.647059	0	0.062069	0.386364	0.536508	0.746753	0.826291	0.895631	0.871711	0.758721	0.78	0.719355	0.708333	0.787975	0.287709	0.469136	0.116505	0.234783	0.465625	0.112903	0	0.469697	0.796296	0.942771	0.764423	0.884977	0.928358	0.754902	0.700565	0.776	0.801802	0.173653	0.233974	0.883929	0.726415	0.368421	0.537092	0.498433	0.640483	0.615385	0.971014	0.838174	0.553055	0.194079	0.131661	0.204204	1	0.901734	0.930556	0.623457	
0.361963	0.775641	0.745283	0.405844	0.00779221	0.152294	0.060241	0.484375	0.459701	0.046832	0	0.015674	0.0134409	0	0.0304569	0.125	0.241935	0.369822	0.478386	0.4375	0.0703364	0.0355987	0.158065	0	0.726708	0.152381	0.279221	0.517799	0.932153	0.660088	0.824053	0.876289	0.881319	0.75076	0.457143	0.985251	1	0.898089	0.915942	0.72	0.735294	0.793478	0.952756	0.866834	0.951567	0.688073	0.629944	0.471429	0.424855	0.949405	0.939577	0.0953947	0.242877	0.257288	0.106776	0.304438	0.265583	0.304615	0.434505	0.481383	0.514107	1	0.783626	0.64011	0.874618	0.629283	0.53605	0.546512	0.483796	0.621701	0.605096	0.890625	0.805797	0.861272	0.809375	0.335244	0.396104	0.645768	0.508091	0.111562	0.23803	0.0182371	0.453125	0.705151	0.438066	0.715976	0.761146	0.810089	0.81405	0.6625	0.748466	0.95873	0.582317	0.510703	0.566343	0.39886	0.317784	0.213376	0.0296053	0.304207	0.77673	0.974763	0.852814	0.842723	0.616794	0.64781	0.806701	0.851266	0.650307	0.243017	0	0.613003	0.633333	0.351974	0.688312	0.680672	0.831933	0.842767	0.45045	0.714286	0.490964	0.125786	0.5	0.708075	0.821429	0.700581	0.696774	0.639535	
